step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
227,CASH_IN,13014.75,C765864081,2551,15565.75,C84932560,2100.89,0,0,0
227,CASH_OUT,660532.33,C944322880,0,0,C569922327,7918171.31,8578703.64,0,0
227,CASH_OUT,85948.09,C369210707,34494,0,C641283691,101805.3,187753.4,0,0
227,PAYMENT,111752.32,C227561390,50633,0,M1333693397,0,0,0,0
227,CASH_IN,297338.92,C689294475,8297403.23,8594742.15,C805430943,16111140.86,15813801.94,0,0
227,CASH_OUT,181386.78,C1443214350,54446.26,0,C851792165,1077190.8,1337072.38,0,0
227,CASH_IN,146562.38,C2045810565,6986524.52,7133086.9,C42754002,2992942.78,2846380.4,0,0
227,CASH_IN,19390.96,C1892462645,7133086.9,7152477.86,C256279486,1715550.42,1696159.46,0,0
228,TRANSFER,2129525.49,C1712963004,0,0,C2132084369,4790800.97,6920326.46,0,0
228,PAYMENT,33281.29,C1218461582,0,0,M901580313,0,0,0,0
228,CASH_OUT,81326.29,C43533902,5008,0,C1944482470,287848.08,369174.37,0,0
228,CASH_OUT,362658.98,C1487857879,51537,0,C975607513,50909.01,413567.98,0,0
228,CASH_OUT,321109.9,C598131315,268,0,C67478378,5352450.74,5673560.64,0,0
228,CASH_IN,95609.89,C2110677533,7072,102681.89,C2090012904,1488003.3,1392393.41,0,0
228,PAYMENT,3194.15,C2050732317,0,0,M582260324,0,0,0,0
228,CASH_OUT,208599.28,C363888615,0,0,C613128565,1349328.34,1557927.62,0,0
228,TRANSFER,421405.57,C1604194290,0,0,C1815223702,1587011.66,2008417.23,0,0
228,CASH_IN,54290.37,C1051719105,19377993.92,19432284.28,C1444482698,621072.75,566782.39,0,0
228,CASH_OUT,13391.14,C530719225,107,0,C35073773,0,13391.14,0,0
228,PAYMENT,20030.08,C1807277532,236024.23,215994.14,M1649191845,0,0,0,0
228,CASH_OUT,198234.06,C405243695,0,0,C1637379065,4038654.11,4236888.16,0,0
228,PAYMENT,9221.62,C668938087,0,0,M428656455,0,0,0,0
228,CASH_IN,360728.07,C216850388,5340,366068.07,C1777572571,211335.88,0,0,0
228,CASH_OUT,234982.08,C267731372,0,0,C1575691950,4478654.76,4713636.84,0,0
228,CASH_IN,36497.76,C1421093182,4712646.9,4749144.66,C1281023365,853898.04,817400.28,0,0
228,CASH_IN,160123.5,C2081115222,4088752.63,4248876.13,C1365744162,362233.57,202110.07,0,0
228,CASH_IN,303432.71,C918960827,7821556.39,8124989.1,C1832163780,761725.59,458292.88,0,0
228,PAYMENT,24317.23,C927258099,0,0,M2127149697,0,0,0,0
228,PAYMENT,21797.74,C513784241,56654.72,34856.98,M156646585,0,0,0,0
228,PAYMENT,40006.09,C2086533492,18254.29,0,M478567364,0,0,0,0
228,PAYMENT,8032.74,C1515452327,0,0,M1352941690,0,0,0,0
228,PAYMENT,32477.46,C1529359876,164782,132304.54,M1716820389,0,0,0,0
228,CASH_IN,162821.36,C57141835,23440,186261.36,C815311450,0,0,0,0
228,CASH_IN,413341.08,C101470851,11172,424513.08,C1091692684,138948.8,0,0,0
228,CASH_IN,289573.3,C1219496898,5375,294948.3,C1667693357,2974295.67,2684722.37,0,0
228,CASH_OUT,314474.98,C1913057289,9206,0,C1686939834,354230.87,668705.86,0,0
228,CASH_OUT,228769.45,C485615485,96366.19,0,C1564075673,811659.55,1040428.99,0,0
228,PAYMENT,13533.48,C28442843,0,0,M868088170,0,0,0,0
228,CASH_IN,26820.61,C767927499,6916837.15,6943657.77,C770557603,296374.01,269553.4,0,0
228,TRANSFER,1339017.18,C336662331,310,0,C1259154316,8228360.98,9612471.21,0,0
228,CASH_OUT,28972.53,C444534900,0,0,C177329282,723260.34,752232.86,0,0
228,CASH_OUT,184311.65,C634169887,61853,0,C899112471,2738401.16,2922712.81,0,0
228,CASH_OUT,218393.48,C584204246,0,0,C1088707781,4510839.72,4729233.21,0,0
228,CASH_IN,108322.76,C486033873,161886,270208.76,C282326304,2198427.2,2090104.44,0,0
228,CASH_IN,106277.93,C2143304725,5358,111635.93,C1415413772,3156167.47,3049889.54,0,0
228,CASH_OUT,116131.93,C707910261,0,0,C1646434363,175187.36,291319.29,0,0
228,TRANSFER,481877.37,C1901485831,0,0,C429477417,2037941.78,2519819.15,0,0
228,PAYMENT,10273.67,C155314390,0,0,M1503440355,0,0,0,0
228,TRANSFER,1045040.09,C754326219,20758,0,C1468426948,748001.22,1793041.31,0,0
228,PAYMENT,934.19,C1723695151,0,0,M1566852919,0,0,0,0
228,CASH_IN,297534.37,C1367501278,1777028.03,2074562.4,C1490709893,884583.68,587049.3,0,0
228,CASH_IN,204516.69,C1548801571,301977.62,506494.31,C1287928180,257985.85,53469.17,0,0
228,PAYMENT,42826.7,C1075019667,136990,94163.3,M468670856,0,0,0,0
228,CASH_OUT,178973.62,C560505535,366896,187922.38,C842028884,288893.9,467867.52,0,0
228,PAYMENT,2962.89,C1723356414,0,0,M746055244,0,0,0,0
228,CASH_OUT,14209.77,C1437008267,0,0,C1412980202,22839.12,37048.89,0,0
228,CASH_OUT,235063.3,C1406824071,11493,0,C818239286,412943.5,536058.02,0,0
228,CASH_OUT,227769.84,C662019671,0,0,C1950258403,1879016.75,2106786.59,0,0
228,PAYMENT,23380.04,C923890505,265595,242214.96,M1734233647,0,0,0,0
228,CASH_IN,210063.55,C1194108636,7185065.99,7395129.53,C488444224,2147769.27,1937705.73,0,0
228,CASH_OUT,489263.14,C930520879,187019,0,C1734563982,0,489263.14,0,0
228,PAYMENT,36401.13,C1887464946,21675,0,M790422143,0,0,0,0
228,CASH_OUT,192827.21,C1441583428,311476,118648.79,C1628621706,2051090.97,2243918.18,0,0
228,TRANSFER,161367.22,C714468516,0,0,C1203591710,737559.27,898926.49,0,0
228,PAYMENT,17540.35,C1938357581,11250,0,M989130036,0,0,0,0
228,PAYMENT,9512.88,C1968203344,37792.48,28279.6,M2127883186,0,0,0,0
228,CASH_IN,283386.27,C1312030712,42066,325452.27,C1366296025,5382868.39,5099482.12,0,0
228,PAYMENT,15192.89,C1264961337,0,0,M884870956,0,0,0,0
229,CASH_OUT,55835.2,C907193760,5631.89,0,C1434996972,1141364.92,1197200.12,0,0
229,PAYMENT,11890.24,C1237614848,5568,0,M105326139,0,0,0,0
229,TRANSFER,477323.64,C386217598,101173,0,C1824272910,6810.11,484133.74,0,0
229,CASH_OUT,131969.44,C1420769046,0,0,C1998898632,461879.45,593848.89,0,0
229,CASH_OUT,83624.43,C1585912022,79,0,C544524636,0,83624.43,0,0
229,CASH_OUT,290370.53,C495902621,0,0,C75385497,532887.05,823257.58,0,0
229,PAYMENT,6661.32,C1678502648,0,0,M3940564,0,0,0,0
229,CASH_OUT,78393.14,C1542058187,164103.62,85710.48,C1432265360,457862.69,536255.83,0,0
229,TRANSFER,2122176.67,C677662655,0,0,C2024703201,4035048.81,6157225.48,0,0
229,CASH_OUT,140133.27,C2045965476,154315,14181.73,C714625799,75538.81,606804.79,0,0
229,TRANSFER,1323170.23,C1429101642,0,0,C146855175,2861714.11,4184884.34,0,0
229,TRANSFER,350730.43,C1628268828,582668.94,231938.5,C1304611574,6685982.63,7036713.06,0,0
229,PAYMENT,9500.57,C80443060,0,0,M967838050,0,0,0,0
229,CASH_IN,209820.38,C105831682,1560800.02,1770620.39,C1987320319,555171.53,345351.15,0,0
229,PAYMENT,1440.52,C134986268,0,0,M344055474,0,0,0,0
229,CASH_OUT,370175.7,C639249353,0,0,C1022680775,4029981.01,4400156.71,0,0
229,CASH_IN,275710.86,C1192881894,2470734.96,2746445.82,C1821359609,400470.01,124759.15,0,0
229,CASH_OUT,19375.16,C1764152861,0,0,C2027032855,225978.77,245353.93,0,0
229,CASH_OUT,543965.45,C265987781,21868,0,C1024442993,217323.46,761288.91,0,0
229,PAYMENT,5567.84,C1263267942,0,0,M1303569129,0,0,0,0
229,CASH_OUT,213118.87,C1506248103,117,0,C1191364717,4145746.37,4358865.24,0,0
229,CASH_IN,289219.47,C1142257155,32731,321950.47,C1093751121,0,0,0,0
229,CASH_OUT,118021.2,C1525942438,26340,0,C1691931846,19084.9,137106.1,0,0
229,PAYMENT,36768.3,C1148815373,21088.68,0,M1628552201,0,0,0,0
229,CASH_OUT,81728.15,C1455347479,226,0,C349014333,0,81728.15,0,0
229,TRANSFER,288070.56,C140177363,6220,0,C1103412776,118504.25,406574.8,0,0
229,CASH_OUT,264094.09,C884598813,252495,0,C1475435910,2555782.81,2819876.9,0,0
229,TRANSFER,511179.78,C1592402203,0,0,C49462707,2755341.19,3266520.97,0,0
229,PAYMENT,6686.82,C2142231240,31635.98,24949.16,M93162982,0,0,0,0
229,CASH_OUT,150177.05,C284011906,330331.02,180153.97,C1796277088,209312.16,301383.32,0,0
229,TRANSFER,316950.47,C443248831,0,0,C1826097364,2799261.83,3116212.3,0,0
229,TRANSFER,731131.72,C267688397,0,0,C678147176,1497747.39,2228879.11,0,0
229,TRANSFER,392146.31,C1571930070,0,0,C1817234942,4800637.69,5192784,0,0
229,CASH_OUT,86416.91,C520387174,6259,0,C1329844664,2316461.33,2402878.24,0,0
229,CASH_IN,101124.06,C870921869,710343,811467.06,C1916979490,191167.79,90043.73,0,0
230,PAYMENT,4740.92,C949475752,0,0,M1396096226,0,0,0,0
230,TRANSFER,1433237.91,C1793876003,127521,0,C754805513,873302.23,2306540.15,0,0
230,CASH_OUT,48702.27,C667118729,0,0,C639705953,501733.76,550436.02,0,0
230,CASH_IN,132514.19,C279548192,4953428.05,5085942.23,C79902672,2320398.37,2187884.18,0,0
230,PAYMENT,9183.64,C431125704,0,0,M2123849344,0,0,0,0
230,PAYMENT,6117.4,C556801685,0,0,M1220125496,0,0,0,0
230,CASH_OUT,64104.86,C44057503,0,0,C400594903,1097914.37,1162019.23,0,0
230,CASH_IN,53563.7,C2096239664,7397994.04,7451557.74,C1592617497,999965.58,946401.88,0,0
230,CASH_OUT,154540.51,C1421806628,51342,0,C1755466720,158584.63,313125.13,0,0
230,CASH_OUT,126523.76,C2096834357,79762,0,C824382583,0,126523.76,0,0
230,TRANSFER,375212.39,C768244105,0,0,C520180795,861528.77,1236741.16,0,0
230,CASH_OUT,94453.2,C366416171,0,0,C1213996065,588179.44,682632.64,0,0
230,CASH_OUT,39211.5,C138091253,0,0,C1713682234,683972.4,723183.9,0,0
230,PAYMENT,5418.77,C1677603741,0,0,M341877190,0,0,0,0
230,CASH_OUT,2679.45,C43878069,0,0,C953035949,139956.63,142636.08,0,0
230,CASH_IN,6352.69,C1658571303,4045976.45,4052329.14,C2020707965,402537.29,396184.6,0,0
230,PAYMENT,214.9,C1867787783,0,0,M1463826450,0,0,0,0
230,PAYMENT,24155.43,C1455431231,0,0,M433875235,0,0,0,0
230,PAYMENT,10378.21,C1651974221,25379,15000.79,M1362634631,0,0,0,0
230,CASH_IN,22787.04,C1995080984,3955380.56,3978167.6,C680827150,412917.45,390130.41,0,0
230,CASH_IN,35171.28,C903415714,29906,65077.28,C301256973,0,0,0,0
230,CASH_IN,31915.91,C70684429,3132942.16,3164858.07,C1238060142,372877.15,340961.24,0,0
230,TRANSFER,202442.65,C316744370,0,0,C1498924708,657886.98,860329.63,0,0
230,PAYMENT,36051.38,C414532330,0,0,M2060761893,0,0,0,0
230,PAYMENT,7249.44,C1492122258,0,0,M42231661,0,0,0,0
230,CASH_IN,459096.71,C1248180496,12422,471518.71,C738404463,0,0,0,0
230,PAYMENT,6502.38,C1066542256,49758,43255.62,M2017782329,0,0,0,0
230,PAYMENT,5451.9,C131542999,0,0,M1137813184,0,0,0,0
230,CASH_OUT,350965.71,C1283586555,0,0,C1374221906,738062.43,1089028.14,0,0
230,CASH_IN,128949.12,C1167234366,330488.78,459437.9,C704066124,0,0,0,0
230,CASH_IN,25032.05,C717178390,1837959.04,1862991.09,C410506812,201311.52,176279.47,0,0
230,CASH_OUT,117732.96,C1218248481,0,0,C1967823187,122859.5,240592.45,0,0
230,CASH_OUT,244708.05,C906058606,0,0,C1706739614,801629.24,1046337.29,0,0
230,CASH_IN,40557.21,C231150325,286,40843.21,C1833553279,1174266.55,1133709.34,0,0
230,PAYMENT,8604.29,C755173074,173438.35,164834.06,M1408549556,0,0,0,0
230,PAYMENT,6208.43,C2046916908,0,0,M240903586,0,0,0,0
230,CASH_OUT,51032.96,C1110348708,0,0,C522049196,817808.93,868841.89,0,0
230,PAYMENT,1355.2,C1666078186,0,0,M1302658915,0,0,0,0
230,CASH_OUT,168133.25,C482890253,0,0,C2061486813,2613725.25,2781858.5,0,0
230,PAYMENT,12989.5,C745270290,0,0,M953133680,0,0,0,0
230,CASH_OUT,126548.54,C1844524722,0,0,C1358869827,320197.35,446745.88,0,0
231,PAYMENT,17790.12,C22869091,0,0,M1836974253,0,0,0,0
231,PAYMENT,20240.48,C1712255773,504017.04,483776.56,M1901620137,0,0,0,0
231,CASH_OUT,159204.89,C314380778,0,0,C704706705,623990.23,783195.12,0,0
231,PAYMENT,16424.91,C153298806,0,0,M887876906,0,0,0,0
231,CASH_OUT,172752.84,C1237692693,0,0,C466363526,10115634.78,10288387.62,0,0
231,PAYMENT,9349.26,C736112863,0,0,M2142430681,0,0,0,0
231,CASH_OUT,197286.37,C1469823836,0,0,C543643163,257699.7,454986.08,0,0
231,TRANSFER,628783.11,C2098820472,0,0,C1198166177,647893.11,1276676.23,0,0
231,PAYMENT,24803.16,C508849667,44021,19217.84,M954233081,0,0,0,0
231,CASH_OUT,87892.1,C17654144,0,0,C2050762749,6341275.27,6429167.37,0,0
231,CASH_OUT,224811.27,C1791809462,0,0,C988496184,553545.16,778356.43,0,0
231,PAYMENT,46337.21,C479753043,0,0,M145691217,0,0,0,0
231,PAYMENT,5654.45,C2132757508,0,0,M570486561,0,0,0,0
231,CASH_OUT,15943.34,C1460725293,0,0,C221195931,553363.18,569306.52,0,0
231,CASH_OUT,43890.54,C810982120,0,0,C1951420845,63503.91,107394.46,0,0
231,TRANSFER,583423.81,C1526759947,807,0,C2122253709,564601.19,1148025,0,0
231,CASH_IN,292259.89,C1034236567,298102.46,590362.36,C1435730618,372261.06,80001.16,0,0
231,PAYMENT,9795.5,C42117156,499669,489873.5,M2072359878,0,0,0,0
231,PAYMENT,7150.82,C1788755692,561,0,M830123975,0,0,0,0
231,CASH_OUT,178961.83,C1516194348,0,0,C1003487803,2678443.18,2857405.01,0,0
231,PAYMENT,9367.03,C1783896039,0,0,M451326630,0,0,0,0
231,PAYMENT,12024.89,C1349035144,0,0,M248267878,0,0,0,0
231,TRANSFER,778045.18,C883488022,22130,0,C575058775,2127146.29,3101382.82,0,0
231,PAYMENT,2133.57,C1437354064,45522.98,43389.41,M1818764352,0,0,0,0
231,PAYMENT,17588.65,C1581096460,56863,39274.35,M587502844,0,0,0,0
231,PAYMENT,7539.6,C631143041,251,0,M1979344977,0,0,0,0
231,CASH_OUT,343095.79,C1585671382,103,0,C1285637427,226923.32,570019.11,0,0
231,CASH_OUT,71917.43,C870777549,606958,535040.57,C49730505,0,71917.43,0,0
231,CASH_OUT,196567.88,C325296301,0,0,C442117306,296216.25,492784.13,0,0
231,CASH_IN,116321.03,C490806582,8832,125153.03,C976133979,4502332.11,4386011.08,0,0
231,TRANSFER,56711.23,C1870646597,57187,475.77,C88386120,0,56711.23,0,0
231,PAYMENT,256.13,C1178927566,10174,9917.87,M895345408,0,0,0,0
231,PAYMENT,5000.6,C918360011,85134,80133.4,M451190105,0,0,0,0
231,PAYMENT,43958.4,C1645926914,0,0,M1648245751,0,0,0,0
231,CASH_OUT,95324.02,C1668737551,22815,0,C123393581,433735.84,529059.86,0,0
231,PAYMENT,16039.68,C224357734,11610,0,M951478536,0,0,0,0
231,CASH_OUT,233433.08,C727572207,0,0,C1004823375,5551258.88,5970723.79,0,0
231,CASH_OUT,23374.99,C1937815063,0,0,C1692053900,2713716.66,2737091.65,0,0
231,CASH_OUT,220852.06,C1525217121,18033,0,C1126844511,0,220852.06,0,0
231,PAYMENT,8466.21,C62073741,0,0,M1079429110,0,0,0,0
232,PAYMENT,16747.45,C1485579239,0,0,M2138914299,0,0,0,0
232,PAYMENT,23279,C1648187023,0,0,M861433427,0,0,0,0
232,CASH_OUT,299353.93,C1004455063,11645,0,C1771165540,0,299353.93,0,0
232,CASH_IN,273771.09,C1729260714,549976.83,823747.92,C122815229,1164582.81,890811.71,0,0
232,PAYMENT,12520.98,C1830126987,18043,5522.02,M554475880,0,0,0,0
232,CASH_OUT,227592.91,C470261672,0,0,C566594276,1111567.17,1339160.08,0,0
232,CASH_OUT,49378.88,C163197103,11427,0,C996249201,0,49378.88,0,0
232,CASH_OUT,99048.17,C1280725759,31849,0,C1861451458,0,99048.17,0,0
232,PAYMENT,10831.93,C1372157255,21541,10709.07,M616891053,0,0,0,0
232,CASH_OUT,141337.26,C483393125,0,0,C1496056341,1369752.08,1511089.34,0,0
232,CASH_IN,86579.61,C1727268000,3067205.2,3153784.81,C1675494825,812818.41,726238.8,0,0
232,DEBIT,2476.55,C1094614894,223,0,C69377418,978218.89,980695.44,0,0
232,CASH_IN,241271.17,C1750791999,0,241271.17,C929324033,270667.99,29396.82,0,0
232,CASH_IN,98890.85,C1946291153,21936,120826.85,C2126223514,64959.15,0,0,0
232,PAYMENT,7590.19,C457737533,0,0,M1653443201,0,0,0,0
232,CASH_OUT,240165.15,C1249625826,22360.06,0,C1394978958,306997.15,547162.3,0,0
232,TRANSFER,1290560.61,C732500569,48341,0,C567913550,10370712.64,11661273.25,0,0
232,CASH_OUT,74623.23,C275738682,0,0,C295065383,1778879.34,1853502.57,0,0
232,CASH_IN,299496.92,C2046887110,9932,309428.92,C606073783,0,0,0,0
232,PAYMENT,12094.1,C368061938,0,0,M306627546,0,0,0,0
232,CASH_OUT,73250.36,C1603787936,0,0,C1411459503,193503.73,266754.08,0,0
232,PAYMENT,8292.68,C395938778,51010,42717.32,M543852820,0,0,0,0
232,CASH_OUT,191824.45,C1202640767,0,0,C1757829449,216353.41,408177.85,0,0
232,TRANSFER,774111.56,C815544258,6348,0,C470506070,0,774111.56,0,0
232,PAYMENT,12546.23,C1493165405,0,0,M1847761056,0,0,0,0
232,CASH_IN,194323.71,C2103868027,15002095.67,15196419.38,C786684595,226374.13,32050.42,0,0
232,CASH_OUT,19427.33,C152779724,0,0,C1454281905,1128848.87,1148276.2,0,0
232,CASH_OUT,231763.55,C251163904,5096,0,C324834769,0,231763.55,0,0
232,CASH_IN,320791.49,C311010106,20683,341474.49,C1072309317,621531,300739.5,0,0
232,CASH_OUT,41523.71,C1546471149,597596,556072.29,C546907648,330271.73,371795.44,0,0
232,PAYMENT,5850.99,C1620196094,0,0,M1913285391,0,0,0,0
232,CASH_IN,302806.48,C1752458990,2062068.44,2364874.92,C1330179594,842657.39,539850.91,0,0
232,CASH_OUT,315011.41,C1228057352,27352.62,0,C895790851,8398607.05,8713618.47,0,0
232,TRANSFER,255615.54,C1750086343,0,0,C1076630422,647953,903568.54,0,0
232,CASH_OUT,333296.93,C51957198,69835,0,C1165033603,300465.87,633762.81,0,0
232,CASH_OUT,127798.47,C132694098,27709,0,C1398990260,236759.29,364557.76,0,0
232,CASH_IN,58056.09,C684268660,2588,60644.09,C1028261007,0,0,0,0
232,PAYMENT,1538.64,C498120899,0,0,M157709498,0,0,0,0
232,CASH_OUT,86566.93,C1955317646,0,0,C943255913,299691.39,386258.32,0,0
232,CASH_OUT,53621.48,C1202033832,367530,313908.52,C1877486139,0,53621.48,0,0
232,CASH_OUT,624576.28,C1408236858,42265,0,C1866324925,0,624576.28,0,0
232,CASH_IN,112541.41,C1971960668,2152,114693.41,C2006226607,70165.28,0,0,0
232,PAYMENT,15760.56,C1642908016,16820,1059.44,M1613376064,0,0,0,0
232,PAYMENT,16523.72,C373712450,0,0,M1246856943,0,0,0,0
232,CASH_IN,208552.74,C1515665886,2494879.39,2703432.12,C1955795555,545668.71,337115.97,0,0
232,PAYMENT,679.77,C1595828553,6720.08,6040.31,M1921752053,0,0,0,0
232,CASH_OUT,422915.27,C1205849750,0,0,C661860077,4919842.44,5342757.71,0,0
232,CASH_OUT,466049.78,C755638758,18830.55,0,C2139723278,2350241.33,2816291.11,0,0
232,CASH_IN,105984.87,C1992535394,7541125.27,7647110.14,C464043920,673153.6,567168.74,0,0
232,PAYMENT,5576.2,C1174192450,0,0,M1365278536,0,0,0,0
232,CASH_OUT,150563.76,C212066004,0,0,C1367361739,5226447.18,5377010.93,0,0
232,CASH_IN,110548.05,C368344170,137975,248523.05,C92465977,0,0,0,0
232,PAYMENT,31268.16,C398175414,0,0,M866229492,0,0,0,0
232,PAYMENT,2717.29,C1218105793,0,0,M736878359,0,0,0,0
232,TRANSFER,607940.08,C1520163861,0,0,C1441292929,1844733.6,2452673.68,0,0
232,CASH_IN,15205.53,C641260088,716034.47,731240,C881885056,11066812.5,11051606.97,0,0
233,CASH_OUT,123675.6,C1881835597,29581,0,C1035901240,0,123675.6,0,0
233,PAYMENT,48175.55,C1323046212,0,0,M1516424530,0,0,0,0
233,TRANSFER,112846.79,C688489027,21550,0,C293539987,2794584.98,2907431.77,0,0
233,CASH_OUT,86323.86,C1926333546,0,0,C757415583,104649.42,190973.29,0,0
233,CASH_OUT,158754.35,C663706992,232172.28,73417.93,C1338973810,870319.94,1029074.29,0,0
233,CASH_IN,280779.44,C612076181,2059678.29,2340457.73,C426868464,472480.92,191701.48,0,0
233,CASH_IN,143178.83,C1511454163,10362,153540.83,C911376896,538343.27,395164.45,0,0
233,PAYMENT,21427.54,C1383372093,21591,163.46,M1924588249,0,0,0,0
233,CASH_IN,30501.58,C1286603194,1472914.57,1503416.15,C152373735,981820.23,951318.66,0,0
233,PAYMENT,8798.35,C1073082631,1172,0,M1145426222,0,0,0,0
233,CASH_IN,268699.14,C136470088,6625124.88,6893824.02,C1488165471,795940.58,527241.43,0,0
233,CASH_OUT,247384.38,C788737342,0,0,C824436641,497478.65,744863.04,0,0
233,CASH_OUT,140218.71,C587831337,104147,0,C1810089809,0,140218.71,0,0
233,PAYMENT,30960.14,C1212121124,48003.78,17043.64,M1470790154,0,0,0,0
233,PAYMENT,19546.09,C1594679179,0,0,M1493643413,0,0,0,0
233,PAYMENT,29089.81,C1353547851,0,0,M591371513,0,0,0,0
233,CASH_OUT,170257.38,C499347302,13977,0,C1642397850,127573.96,297831.34,0,0
233,CASH_OUT,64483.04,C1899299235,304562,240078.96,C159170693,1954013.06,2018496.1,0,0
233,CASH_OUT,6746.68,C535590178,0,0,C816392156,1095510.06,1102256.74,0,0
233,CASH_OUT,54652.41,C1291059808,0,0,C559297851,303738.34,358390.75,0,0
233,CASH_IN,192378.34,C343568730,382,192760.34,C1886429364,0,0,0,0
233,PAYMENT,21115.46,C1521960049,22395.11,1279.65,M1680108717,0,0,0,0
233,CASH_OUT,273645.22,C1597698236,259363,0,C1375542023,1207830.79,1481476.02,0,0
233,PAYMENT,5780.38,C117269026,0,0,M956744044,0,0,0,0
233,PAYMENT,12042.84,C1573996571,41368,29325.16,M486154143,0,0,0,0
233,TRANSFER,458049.35,C549810713,686444,228394.65,C1334364775,3207188.32,3665237.67,0,0
233,CASH_OUT,165635.92,C1346506326,21368,0,C850640683,213605.9,379241.82,0,0
233,CASH_OUT,201160.95,C1492566809,19296,0,C229582709,4624572.07,4825733.01,0,0
234,CASH_OUT,79890.33,C1371457148,14298,0,C1969745385,349384.96,429275.29,0,0
234,CASH_OUT,150859.93,C1923827649,596,0,C1024668435,658750.63,809610.57,0,0
234,CASH_OUT,272313.38,C1570384766,121949,0,C28469557,1325212.04,1597525.42,0,0
234,PAYMENT,22610.14,C1958448320,414647.55,392037.41,M170522474,0,0,0,0
234,CASH_IN,168817.79,C871201322,299880.22,468698,C654287206,850072.96,681255.17,0,0
234,CASH_OUT,69796.17,C1990544515,0,0,C1710549572,4020685.19,4090481.35,0,0
234,PAYMENT,5309.99,C192443691,0,0,M1820091900,0,0,0,0
234,PAYMENT,16274.97,C699432073,0,0,M1112407127,0,0,0,0
234,CASH_IN,519661.9,C832357164,12269661.07,12789322.97,C794082195,613336.44,93674.55,0,0
234,CASH_OUT,268486.53,C1549025308,2952,0,C1787733902,1417289.35,1685775.88,0,0
234,CASH_IN,318409.03,C1558850958,2041343.45,2359752.48,C1557988158,594908.36,276499.33,0,0
234,CASH_IN,337699.71,C1462827259,10981926.41,11319626.12,C1765631915,560624.98,222925.27,0,0
234,CASH_OUT,208556.92,C72092624,976,0,C709177665,1132635.84,1341192.76,0,0
234,CASH_OUT,76347.05,C1170939002,0,0,C1129003180,102338.66,178685.71,0,0
234,CASH_OUT,132326.8,C2022355486,28017,0,C1320002119,0,132326.8,0,0
234,PAYMENT,15747.44,C1387211573,0,0,M646718454,0,0,0,0
234,TRANSFER,1115545.36,C1685244413,20085,0,C751764335,477924.34,1593469.7,0,0
234,CASH_OUT,60023.17,C1788557459,36735.72,0,C435706338,366526.32,426549.48,0,0
234,TRANSFER,542365.22,C1445489030,0,0,C1348847689,634817.32,1177182.55,0,0
234,PAYMENT,537.64,C1895661960,207820.88,207283.24,M679684026,0,0,0,0
234,CASH_OUT,9804.9,C31308168,5267,0,C2108922200,0,9804.9,0,0
234,CASH_OUT,161659.35,C1663488932,30299,0,C97175463,0,0,0,0
234,CASH_IN,58236.95,C1290185463,15421,73657.95,C2001344531,138141.56,79904.61,0,0
234,CASH_OUT,264549.39,C947432690,5497,0,C1591026569,11819550.55,12084099.94,0,0
234,PAYMENT,29382.65,C1357946428,70141,40758.35,M457901245,0,0,0,0
234,CASH_OUT,270252.33,C2118569356,11064,0,C319904860,0,270252.33,0,0
234,CASH_IN,68161.21,C205124529,3677676.93,3745838.14,C311078634,78562.83,10401.63,0,0
234,CASH_IN,41646.51,C781837323,6322077.33,6363723.84,C813800032,163118.44,121471.94,0,0
234,CASH_OUT,200066,C627725531,62087,0,C1710998989,0,200066,0,0
234,CASH_OUT,12196.68,C1369187049,269839,257642.32,C454785640,0,12196.68,0,0
234,PAYMENT,7312.15,C2141517976,77,0,M1385470676,0,0,0,0
234,CASH_OUT,220656.16,C1182738571,9971,0,C935219165,0,220656.16,0,0
234,CASH_OUT,147105.01,C644258486,291834.62,144729.61,C1316220861,482184.09,629289.1,0,0
